VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract,Vehicle Age,Vehicle Category
W1KCG4EB5N,King,Hunts Point,WA,98004,2022,Mercedes-Benz,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,212101760,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100,4,BEV
JM3KJEHA3S,Kitsap,Poulsbo,WA,98370,2025,Mazda,CX-70,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26.0,23.0,282463702,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035091100,1,PHEV
3GYK3HM48T,King,Issaquah,WA,98027,2026,Cadillac,OPTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,5.0,292534896,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025006,0,BEV
1G1RB6S50K,King,Burien,WA,98166,2019,Chevrolet,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,34.0,131355178,POINT (-122.34731 47.45207),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027800,7,PHEV
50EA1PGA0S,King,Lake Forest Park,WA,98155,2025,Lucid,AIR,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,46.0,272838989,POINT (-122.30304 47.75494),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021400,1,BEV
3FA6P0PU3F,King,Lake Forest Park,WA,98155,2015,Ford,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,46.0,167759287,POINT (-122.30304 47.75494),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021500,11,PHEV
7SAXCBE64T,King,Renton,WA,98056,2026,Tesla,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,41.0,291691998,POINT (-122.18839 47.51197),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304,0,BEV
W1N9M1DB2N,King,Des Moines,WA,98198,2022,Mercedes-Benz,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,30.0,262732648,POINT (-122.30615 47.38542),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030003,4,BEV
SAL119F45S,King,Bellevue,WA,98007,2025,Land Rover,RANGE ROVER SPORT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,58.0,41.0,274324207,POINT (-122.12056 47.61334),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023401,1,PHEV
WA12AAGE5P,Island,Clinton,WA,98236,2023,Audi,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,10.0,281634769,POINT (-122.35803 47.9796),PUGET SOUND ENERGY INC,53029972000,3,BEV
YSMFG3KAXR,King,Shoreline,WA,98133,2024,Polestar,POLESTAR 2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,32.0,270177848,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020302,2,BEV
SADHD2S19L,King,Black Diamond,WA,98010,2020,Jaguar,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234.0,5.0,260021849,POINT (-122.00143 47.30893),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031605,6,BEV
LVYBC0ALXJ,King,Seattle,WA,98119,2018,Volvo,S90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21.0,36.0,266934958,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900,8,PHEV
YV4H600A2P,King,Mercer Island,WA,98040,2023,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,41.0,275059284,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024302,3,PHEV
7YAKR4DA9S,Thurston,Olympia,WA,98501,2025,Hyundai,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,22.0,293461157,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010400,1,BEV
7JRH60FD0N,Thurston,Yelm,WA,98597,2022,Volvo,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41.0,20.0,216861809,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012510,4,PHEV
W1N9M0CB3R,Snohomish,Everett,WA,98208,2024,Mercedes-Benz,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,21.0,281742009,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041703,2,BEV
3GN7DMRP1T,King,Seattle,WA,98116,2026,Chevrolet,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,34.0,286915709,POINT (-122.41067 47.57894),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009600,0,BEV
WA132BFZ1N,King,Seattle,WA,98105,2022,Audi,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,46.0,224293380,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004101,4,BEV
2C4RC1N78H,King,Seattle,WA,98121,2017,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33.0,43.0,110491111,POINT (-122.34468 47.61578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007302,9,PHEV
KMHC65LD7N,King,Maple Valley,WA,98038,2022,Hyundai,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29.0,5.0,281785976,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603,4,PHEV
1G1RF6E44E,Kitsap,Bremerton,WA,98310,2014,Chevrolet,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,23.0,233002353,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035080400,12,PHEV
KNAGV4LD2H,King,Redmond,WA,98052,2017,Kia,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29.0,45.0,192318500,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323,9,PHEV
WP1AE2AY8T,King,Sammamish,WA,98075,2026,Porsche,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,24.0,41.0,286740184,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032207,0,PHEV
KMHM24AA1R,King,Seattle,WA,98112,2024,Hyundai,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,43.0,263117536,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,2,BEV
KM8JFDD25T,King,Sammamish,WA,98074,2026,Hyundai,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,41.0,289529908,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217,0,PHEV
5YJXCBE47H,King,Maple Valley,WA,98038,2017,Tesla,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200.0,5.0,260141528,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032010,9,BEV
WBA8E1C5XG,Kitsap,Poulsbo,WA,98370,2016,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14.0,23.0,133551183,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090202,10,PHEV
7G2CEHEE1S,King,Seattle,WA,98134,2025,Tesla,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,11.0,292593311,POINT (-122.32741 47.58616),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300,1,BEV
5YJXCAE43L,King,Renton,WA,98056,2020,Tesla,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289.0,11.0,193013537,POINT (-122.18839 47.51197),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025401,6,BEV
KMHC65LD7K,King,Shoreline,WA,98177,2019,Hyundai,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29.0,32.0,145562154,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020100,7,PHEV
5UXTS1C04L,King,Seattle,WA,98119,2020,Bmw,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17.0,36.0,259675783,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001,6,PHEV
3GNKDFRL5R,King,Federal Way,WA,98003,2024,Chevrolet,BLAZER,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,30.0,274925150,POINT (-122.3303 47.30151),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030304,2,BEV
5YJSA1E66P,King,Sammamish,WA,98074,2023,Tesla,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,45.0,259622009,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317,3,BEV
YV4H60DL2N,Thurston,Olympia,WA,98502,2022,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,22.0,258246019,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067012002,4,PHEV
1GYKPWRLXR,Clark,Washougal,WA,98671,2024,Cadillac,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,18.0,265035382,POINT (-122.35341 45.57923),BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),53011040605,2,BEV
1GYC3KML2T,King,Sammamish,WA,98075,2026,Cadillac,VISTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,41.0,282502251,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032218,0,BEV
KM8KNDA87S,King,Auburn,WA,98092,2025,Hyundai,IONIQ 5 N,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,47.0,276877086,POINT (-122.18263 47.31825),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031207,1,BEV
KNDPZDDH2T,Kitsap,Bremerton,WA,98312,2026,Kia,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33.0,26.0,291307845,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035092102,0,PHEV
WA1F2BFY6M,Thurston,Olympia,WA,98501,2021,Audi,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19.0,35.0,144825705,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011722,5,PHEV
WP1AC2XA3T,King,Maple Valley,WA,98038,2026,Porsche,MACAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,5.0,290442645,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032006,0,BEV
KMHM24AA5R,Clark,Vancouver,WA,98685,2024,Hyundai,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,18.0,281170081,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909,2,BEV
1V2CRPE82R,King,Seattle,WA,98112,2024,Volkswagen,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,37.0,277341340,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700,2,BEV
WBY8P2C09M,King,Seattle,WA,98116,2021,Bmw,I3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,34.0,153908695,POINT (-122.41067 47.57894),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009702,5,BEV
7YAMTFS33T,King,Federal Way,WA,98001,2026,Hyundai,IONIQ 9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,30.0,284959209,POINT (-122.28802 47.30264),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030407,0,BEV
KM8JBDA20P,King,Shoreline,WA,98177,2023,Hyundai,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33.0,32.0,240839049,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020100,3,PHEV
1N4BZ1CP0L,King,Duvall,WA,98019,2020,Nissan,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.0,45.0,142701352,POINT (-121.98609 47.74068),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032401,6,BEV
WA1L2BFZ1N,King,Duvall,WA,98019,2022,Audi,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,45.0,269312032,POINT (-121.98609 47.74068),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402,4,BEV
WBY8P2C08L,King,Seattle,WA,98117,2020,Bmw,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153.0,36.0,114869912,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600,6,BEV
KNAGV4LD4H,King,Maple Valley,WA,98038,2017,Kia,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29.0,5.0,349504102,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032010,9,PHEV
JM3KJEHA4S,King,Kent,WA,98031,2025,Mazda,CX-70,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26.0,33.0,270281308,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029207,1,PHEV
KNDRJDLH6N,King,Seattle,WA,98115,2022,Kia,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,46.0,279325217,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002100,4,PHEV
7YAKM4DB6S,King,Shoreline,WA,98133,2025,Hyundai,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,32.0,283335447,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021000,1,BEV
3GN7DSRR6T,Snohomish,Woodinville,WA,98077,2026,Chevrolet,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,1.0,291358434,POINT (-122.07326 47.75425),PUGET SOUND ENERGY INC,53061052113,0,BEV
YV4EH3HK0T,King,Seattle,WA,98121,2026,Volvo,EX40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,36.0,287398275,POINT (-122.34468 47.61578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008002,0,BEV
WA13UBFZ6R,King,Bellevue,WA,98005,2024,Audi,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,48.0,271951753,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701,2,BEV
5YJSA1E40F,Clark,Battle Ground,WA,98604,2015,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.0,18.0,141728842,POINT (-122.5331 45.78092),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040505,11,BEV
3C3CFFGE2E,King,Bellevue,WA,98005,2014,Fiat,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87.0,41.0,252317544,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604,12,BEV
3GN7DRRP9R,Clark,Ridgefield,WA,98642,2024,Chevrolet,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,18.0,287775113,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040305,2,BEV
7SAXCBE55S,King,Seattle,WA,98134,2025,Tesla,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,11.0,282703536,POINT (-122.32741 47.58616),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300,1,BEV
5YJXCDE21K,King,Clyde Hill,WA,98004,2019,Tesla,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289.0,48.0,285230186,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100,7,BEV
WVWKR7AU3H,King,Renton,WA,98056,2017,Volkswagen,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125.0,41.0,138089857,POINT (-122.18839 47.51197),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304,9,BEV
WP1AA2XA1T,King,Sammamish,WA,98075,2026,Porsche,MACAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,41.0,290245378,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032224,0,BEV
YV4H60PA0S,King,Sammamish,WA,98075,2025,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,41.0,281390770,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221,1,PHEV
3GPKHZRJ6T,King,Sammamish,WA,98074,2026,Honda,PROLOGUE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,45.0,287240971,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317,0,BEV
WA14UBFZ8S,King,Renton,WA,98059,2025,Audi,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,11.0,292425423,POINT (-122.11589 47.50243),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025601,1,BEV
1N4AZ1BV0R,King,Seattle,WA,98107,2024,Nissan,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,36.0,267454918,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003202,2,BEV
3GYK3DMR8S,King,Seattle,WA,98115,2025,Cadillac,OPTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,46.0,277167208,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003800,1,BEV
3C3CFFGE1H,King,Burien,WA,98166,2017,Fiat,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84.0,34.0,101676564,POINT (-122.34731 47.45207),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027500,9,BEV
JA4T5WA90R,King,Auburn,WA,98001,2024,Mitsubishi,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38.0,47.0,264632574,POINT (-122.28802 47.30264),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029805,2,PHEV
YV4BR00L2M,King,Seattle,WA,98116,2021,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18.0,34.0,257371880,POINT (-122.41067 47.57894),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009701,5,PHEV
WP1AC2XA2S,King,Mercer Island,WA,98040,2025,Porsche,MACAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,41.0,283004032,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024302,1,BEV
1GYKPTRL9S,King,Des Moines,WA,98198,2025,Cadillac,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,33.0,280350745,POINT (-122.30615 47.38542),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028901,1,BEV
KM8S7DA24N,King,Federal Way,WA,98023,2022,Hyundai,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31.0,30.0,193157072,POINT (-122.36217 47.31011),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030306,4,PHEV
7JRH60FL6P,King,Seattle,WA,98103,2023,Volvo,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41.0,43.0,277968400,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003601,3,PHEV
1GYKPRRL6S,King,Auburn,WA,98001,2025,Cadillac,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,47.0,284958397,POINT (-122.28802 47.30264),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029805,1,BEV
7FCTGBAPXT,King,Renton,WA,98056,2026,Rivian,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,41.0,286012695,POINT (-122.18839 47.51197),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024703,0,BEV
WA1L2BFZ6R,King,Seattle,WA,98121,2024,Audi,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,36.0,268552231,POINT (-122.34468 47.61578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008002,2,BEV
1GYKPURK6S,King,Kent,WA,98031,2025,Cadillac,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,47.0,285592275,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029406,1,BEV
WB533CF08S,Snohomish,Lake Stevens,WA,98258,2025,Bmw,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,44.0,279840585,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052706,1,BEV
7YAKN4DA4T,King,Shoreline,WA,98133,2026,Hyundai,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,32.0,289533240,POINT (-122.33364 47.73709),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020200,0,BEV
7YAKM4DBXT,Snohomish,Mill Creek,WA,98012,2026,Hyundai,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,44.0,289929818,POINT (-122.20105 47.84423),PUGET SOUND ENERGY INC,53061052004,0,BEV
5YJSA1CN3C,King,Seattle,WA,98115,2012,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265.0,46.0,131595544,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002100,14,BEV
WP1AE2AY1S,King,Bellevue,WA,98005,2025,Porsche,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29.0,41.0,281361860,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604,1,PHEV
WA1VABGE5P,King,Maple Valley,WA,98038,2023,Audi,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,5.0,287854997,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032008,3,BEV
YV4BR00L6M,King,Kirkland,WA,98033,2021,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18.0,45.0,277872003,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402,5,PHEV
